ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-12-12T00:00:00.000000000Z,33,1,16041,6706.000000000,6706.500000000,6704.750000000,6705.500000000,47,NQZ8
2018-12-12T00:01:00.000000000Z,33,1,16041,6705.500000000,6706.250000000,6700.500000000,6700.500000000,148,NQZ8
2018-12-12T00:01:00.000000000Z,33,1,12868,25.100000000,25.100000000,25.100000000,25.100000000,1,NQZ8-NQH9
2018-12-12T00:01:00.000000000Z,33,1,15657,6729.500000000,6729.500000000,6725.750000000,6725.750000000,6,NQH9
2018-12-12T00:02:00.000000000Z,33,1,15657,6725.500000000,6725.750000000,6723.250000000,6723.250000000,10,NQH9
2018-12-12T00:02:00.000000000Z,33,1,16041,6700.000000000,6702.500000000,6697.750000000,6698.000000000,213,NQZ8
2018-12-12T00:03:00.000000000Z,33,1,15657,6722.000000000,6722.000000000,6722.000000000,6722.000000000,1,NQH9
2018-12-12T00:03:00.000000000Z,33,1,16041,6697.500000000,6697.500000000,6693.250000000,6694.750000000,176,NQZ8
2018-12-12T00:04:00.000000000Z,33,1,15657,6721.750000000,6726.750000000,6721.750000000,6725.750000000,9,NQH9
2018-12-12T00:04:00.000000000Z,33,1,12868,25.100000000,25.100000000,25.100000000,25.100000000,2,NQZ8-NQH9
2018-12-12T00:04:00.000000000Z,33,1,16041,6695.000000000,6702.500000000,6695.000000000,6700.500000000,177,NQZ8
2018-12-12T00:05:00.000000000Z,33,1,15657,6725.500000000,6725.500000000,6725.500000000,6725.500000000,2,NQH9
2018-12-12T00:05:00.000000000Z,33,1,16041,6700.500000000,6700.500000000,6697.750000000,6699.500000000,107,NQZ8
2018-12-12T00:06:00.000000000Z,33,1,16041,6699.500000000,6702.750000000,6699.500000000,6700.750000000,78,NQZ8
2018-12-12T00:06:00.000000000Z,33,1,15657,6728.250000000,6728.250000000,6725.750000000,6725.750000000,2,NQH9
2018-12-12T00:06:00.000000000Z,33,1,12868,25.100000000,25.100000000,25.100000000,25.100000000,1,NQZ8-NQH9
