ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2016-10-12T00:00:00.000000000Z,33,1,2887,4826.250000000,4827.000000000,4826.000000000,4826.750000000,78,NQZ6
2016-10-12T00:01:00.000000000Z,33,1,2887,4826.500000000,4827.000000000,4825.750000000,4826.500000000,33,NQZ6
2016-10-12T00:02:00.000000000Z,33,1,2887,4826.500000000,4826.750000000,4826.500000000,4826.750000000,19,NQZ6
2016-10-12T00:03:00.000000000Z,33,1,2887,4826.500000000,4826.750000000,4826.500000000,4826.500000000,5,NQZ6
2016-10-12T00:04:00.000000000Z,33,1,2887,4826.750000000,4828.250000000,4826.500000000,4828.000000000,71,NQZ6
2016-10-12T00:05:00.000000000Z,33,1,2887,4828.000000000,4828.500000000,4827.750000000,4828.000000000,112,NQZ6
2016-10-12T00:06:00.000000000Z,33,1,2887,4828.000000000,4829.250000000,4827.750000000,4829.000000000,129,NQZ6
2016-10-12T00:07:00.000000000Z,33,1,2887,4829.000000000,4829.500000000,4828.750000000,4829.500000000,44,NQZ6
2016-10-12T00:08:00.000000000Z,33,1,2887,4829.500000000,4829.750000000,4828.750000000,4829.000000000,39,NQZ6
2016-10-12T00:09:00.000000000Z,33,1,2887,4828.500000000,4828.750000000,4828.000000000,4828.000000000,22,NQZ6
2016-10-12T00:10:00.000000000Z,33,1,2887,4828.250000000,4829.000000000,4828.250000000,4828.750000000,21,NQZ6
2016-10-12T00:11:00.000000000Z,33,1,2887,4828.250000000,4828.750000000,4828.250000000,4828.750000000,17,NQZ6
2016-10-12T00:12:00.000000000Z,33,1,2887,4828.750000000,4829.000000000,4828.750000000,4829.000000000,20,NQZ6
2016-10-12T00:13:00.000000000Z,33,1,2887,4829.250000000,4829.250000000,4829.000000000,4829.250000000,8,NQZ6
2016-10-12T00:14:00.000000000Z,33,1,2887,4829.250000000,4831.000000000,4829.250000000,4829.500000000,141,NQZ6
2016-10-12T00:15:00.000000000Z,33,1,2887,4829.500000000,4829.500000000,4829.000000000,4829.250000000,29,NQZ6
