ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-12-06T00:00:00.000000000Z,33,1,106364,21455.750000000,21456.500000000,21452.000000000,21452.750000000,83,NQZ4
2024-12-06T00:00:00.000000000Z,33,1,42288528,21723.500000000,21723.500000000,21723.500000000,21723.500000000,3,NQH5
2024-12-06T00:01:00.000000000Z,33,1,106364,21453.500000000,21453.500000000,21450.750000000,21451.750000000,41,NQZ4
2024-12-06T00:02:00.000000000Z,33,1,106364,21451.250000000,21452.000000000,21448.500000000,21449.250000000,70,NQZ4
2024-12-06T00:03:00.000000000Z,33,1,106364,21449.750000000,21449.750000000,21447.250000000,21448.000000000,54,NQZ4
2024-12-06T00:04:00.000000000Z,33,1,106364,21448.250000000,21449.250000000,21446.750000000,21448.000000000,64,NQZ4
2024-12-06T00:05:00.000000000Z,33,1,106364,21447.500000000,21452.000000000,21447.500000000,21450.250000000,120,NQZ4
2024-12-06T00:06:00.000000000Z,33,1,106364,21449.500000000,21449.500000000,21445.500000000,21447.500000000,71,NQZ4
2024-12-06T00:07:00.000000000Z,33,1,106364,21446.750000000,21446.750000000,21442.250000000,21443.250000000,98,NQZ4
2024-12-06T00:08:00.000000000Z,33,1,106364,21443.500000000,21446.000000000,21443.000000000,21444.000000000,57,NQZ4
2024-12-06T00:09:00.000000000Z,33,1,106364,21443.750000000,21445.250000000,21442.750000000,21445.000000000,29,NQZ4
2024-12-06T00:10:00.000000000Z,33,1,106364,21445.250000000,21448.250000000,21445.250000000,21446.750000000,98,NQZ4
2024-12-06T00:10:00.000000000Z,33,1,42029580,268.000000000,268.000000000,268.000000000,268.000000000,1,NQZ4-NQH5
2024-12-06T00:11:00.000000000Z,33,1,106364,21446.500000000,21446.500000000,21444.000000000,21446.500000000,33,NQZ4
2024-12-06T00:12:00.000000000Z,33,1,106364,21446.500000000,21447.750000000,21446.500000000,21447.500000000,18,NQZ4
2024-12-06T00:13:00.000000000Z,33,1,106364,21448.250000000,21453.000000000,21448.000000000,21451.500000000,91,NQZ4
2024-12-06T00:14:00.000000000Z,33,1,106364,21451.500000000,21452.500000000,21450.500000000,21451.500000000,35,NQZ4
2024-12-06T00:15:00.000000000Z,33,1,106364,21451.250000000,21451.250000000,21449.250000000,21450.000000000,50,NQZ4
2024-12-06T00:16:00.000000000Z,33,1,106364,21450.250000000,21455.250000000,21449.500000000,21454.750000000,103,NQZ4
2024-12-06T00:17:00.000000000Z,33,1,106364,21454.250000000,21456.250000000,21454.000000000,21455.000000000,41,NQZ4
2024-12-06T00:18:00.000000000Z,33,1,106364,21455.250000000,21455.250000000,21453.000000000,21453.250000000,21,NQZ4
2024-12-06T00:19:00.000000000Z,33,1,106364,21454.000000000,21456.500000000,21454.000000000,21456.250000000,66,NQZ4
2024-12-06T00:20:00.000000000Z,33,1,106364,21456.250000000,21457.250000000,21454.750000000,21455.000000000,77,NQZ4
2024-12-06T00:21:00.000000000Z,33,1,42029580,268.600000000,268.600000000,268.600000000,268.600000000,1,NQZ4-NQH5
2024-12-06T00:21:00.000000000Z,33,1,106364,21456.000000000,21456.000000000,21455.250000000,21455.750000000,12,NQZ4
2024-12-06T00:22:00.000000000Z,33,1,106364,21455.750000000,21456.000000000,21453.750000000,21454.000000000,40,NQZ4
2024-12-06T00:23:00.000000000Z,33,1,106364,21453.750000000,21455.500000000,21453.250000000,21455.250000000,18,NQZ4
2024-12-06T00:24:00.000000000Z,33,1,106364,21454.500000000,21454.750000000,21453.500000000,21453.500000000,16,NQZ4
2024-12-06T00:25:00.000000000Z,33,1,106364,21453.000000000,21453.750000000,21452.750000000,21453.500000000,27,NQZ4
2024-12-06T00:26:00.000000000Z,33,1,106364,21452.750000000,21453.500000000,21451.500000000,21452.500000000,38,NQZ4
2024-12-06T00:27:00.000000000Z,33,1,106364,21452.500000000,21453.000000000,21450.000000000,21450.000000000,48,NQZ4
2024-12-06T00:28:00.000000000Z,33,1,106364,21450.000000000,21453.000000000,21449.250000000,21451.250000000,41,NQZ4
2024-12-06T00:29:00.000000000Z,33,1,106364,21451.750000000,21452.000000000,21451.250000000,21451.250000000,10,NQZ4
2024-12-06T00:30:00.000000000Z,33,1,106364,21451.000000000,21454.000000000,21451.000000000,21454.000000000,24,NQZ4
2024-12-06T00:31:00.000000000Z,33,1,106364,21453.000000000,21453.750000000,21452.500000000,21453.500000000,27,NQZ4
2024-12-06T00:32:00.000000000Z,33,1,106364,21453.000000000,21455.000000000,21453.000000000,21454.750000000,25,NQZ4
2024-12-06T00:33:00.000000000Z,33,1,106364,21454.500000000,21454.750000000,21453.500000000,21454.500000000,16,NQZ4
2024-12-06T00:33:00.000000000Z,33,1,42029580,268.600000000,268.600000000,268.600000000,268.600000000,1,NQZ4-NQH5
2024-12-06T00:34:00.000000000Z,33,1,106364,21454.250000000,21454.750000000,21453.000000000,21453.500000000,26,NQZ4
2024-12-06T00:35:00.000000000Z,33,1,106364,21453.500000000,21453.500000000,21450.250000000,21451.250000000,42,NQZ4
2024-12-06T00:36:00.000000000Z,33,1,106364,21451.000000000,21451.250000000,21448.500000000,21450.750000000,64,NQZ4
2024-12-06T00:37:00.000000000Z,33,1,106364,21450.250000000,21451.500000000,21449.000000000,21450.250000000,24,NQZ4
2024-12-06T00:38:00.000000000Z,33,1,106364,21449.500000000,21450.500000000,21448.500000000,21450.250000000,30,NQZ4
2024-12-06T00:39:00.000000000Z,33,1,106364,21450.250000000,21451.750000000,21450.000000000,21450.750000000,16,NQZ4
2024-12-06T00:40:00.000000000Z,33,1,106364,21450.750000000,21453.250000000,21449.500000000,21452.750000000,44,NQZ4
2024-12-06T00:41:00.000000000Z,33,1,106364,21452.500000000,21456.000000000,21452.500000000,21454.500000000,80,NQZ4
2024-12-06T00:42:00.000000000Z,33,1,106364,21454.250000000,21455.250000000,21454.250000000,21455.250000000,18,NQZ4
2024-12-06T00:43:00.000000000Z,33,1,106364,21455.250000000,21458.000000000,21455.000000000,21456.500000000,95,NQZ4
2024-12-06T00:44:00.000000000Z,33,1,106364,21457.000000000,21457.250000000,21455.750000000,21455.750000000,24,NQZ4
2024-12-06T00:45:00.000000000Z,33,1,42029580,268.950000000,268.950000000,268.950000000,268.950000000,1,NQZ4-NQH5
2024-12-06T00:45:00.000000000Z,33,1,106364,21456.000000000,21456.250000000,21454.500000000,21454.750000000,30,NQZ4
2024-12-06T00:46:00.000000000Z,33,1,106364,21455.000000000,21456.500000000,21455.000000000,21456.250000000,22,NQZ4
2024-12-06T00:47:00.000000000Z,33,1,106364,21456.000000000,21456.500000000,21455.500000000,21456.250000000,27,NQZ4
2024-12-06T00:48:00.000000000Z,33,1,106364,21455.500000000,21457.500000000,21455.000000000,21457.250000000,26,NQZ4
2024-12-06T00:49:00.000000000Z,33,1,106364,21457.000000000,21457.500000000,21456.500000000,21457.500000000,27,NQZ4
2024-12-06T00:50:00.000000000Z,33,1,42288528,21722.000000000,21722.000000000,21722.000000000,21722.000000000,1,NQH5
2024-12-06T00:50:00.000000000Z,33,1,106364,21456.750000000,21457.500000000,21452.500000000,21453.250000000,51,NQZ4
2024-12-06T00:51:00.000000000Z,33,1,106364,21452.250000000,21454.000000000,21451.250000000,21453.500000000,65,NQZ4
2024-12-06T00:52:00.000000000Z,33,1,106364,21454.750000000,21456.000000000,21454.500000000,21455.250000000,20,NQZ4
2024-12-06T00:53:00.000000000Z,33,1,106364,21454.750000000,21455.750000000,21454.250000000,21455.500000000,21,NQZ4
2024-12-06T00:54:00.000000000Z,33,1,106364,21454.500000000,21456.000000000,21453.000000000,21453.000000000,20,NQZ4
2024-12-06T00:55:00.000000000Z,33,1,106364,21453.250000000,21457.250000000,21453.000000000,21457.000000000,47,NQZ4
2024-12-06T00:56:00.000000000Z,33,1,106364,21457.000000000,21458.500000000,21456.250000000,21456.250000000,60,NQZ4
2024-12-06T00:57:00.000000000Z,33,1,106364,21456.500000000,21458.500000000,21456.500000000,21457.000000000,33,NQZ4
2024-12-06T00:57:00.000000000Z,33,1,42288528,21726.500000000,21726.500000000,21726.500000000,21726.500000000,1,NQH5
2024-12-06T00:58:00.000000000Z,33,1,106364,21457.000000000,21457.250000000,21456.000000000,21456.750000000,15,NQZ4
2024-12-06T00:59:00.000000000Z,33,1,106364,21456.750000000,21457.750000000,21453.500000000,21455.000000000,318,NQZ4
2024-12-06T00:59:00.000000000Z,33,1,42029580,268.250000000,268.250000000,268.250000000,268.250000000,1,NQZ4-NQH5
2024-12-06T01:00:00.000000000Z,33,1,106364,21453.750000000,21456.500000000,21452.000000000,21452.000000000,111,NQZ4
2024-12-06T01:01:00.000000000Z,33,1,106364,21452.500000000,21453.250000000,21450.500000000,21451.750000000,85,NQZ4
2024-12-06T01:02:00.000000000Z,33,1,106364,21451.750000000,21453.500000000,21450.000000000,21453.500000000,130,NQZ4
