ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2014-09-22T00:00:00.000000000Z,33,1,28097,4091.250000000,4091.750000000,4091.250000000,4091.500000000,38,NQZ4
2014-09-22T00:01:00.000000000Z,33,1,28097,4091.500000000,4091.500000000,4091.250000000,4091.500000000,10,NQZ4
2014-09-22T00:02:00.000000000Z,33,1,28097,4091.500000000,4091.500000000,4091.500000000,4091.500000000,1,NQZ4
2014-09-22T00:03:00.000000000Z,33,1,28097,4091.500000000,4091.500000000,4091.500000000,4091.500000000,2,NQZ4
2014-09-22T00:04:00.000000000Z,33,1,28097,4091.500000000,4092.000000000,4091.500000000,4091.500000000,100,NQZ4
2014-09-22T00:05:00.000000000Z,33,1,28097,4091.500000000,4091.500000000,4091.500000000,4091.500000000,6,NQZ4
2014-09-22T00:06:00.000000000Z,33,1,28097,4091.250000000,4091.250000000,4090.750000000,4091.000000000,20,NQZ4
2014-09-22T00:07:00.000000000Z,33,1,28097,4091.250000000,4092.000000000,4091.250000000,4091.250000000,40,NQZ4
2014-09-22T00:08:00.000000000Z,33,1,28097,4091.250000000,4092.000000000,4091.250000000,4092.000000000,27,NQZ4
2014-09-22T00:09:00.000000000Z,33,1,28097,4092.000000000,4092.000000000,4092.000000000,4092.000000000,4,NQZ4
2014-09-22T00:10:00.000000000Z,33,1,28097,4091.750000000,4091.750000000,4091.250000000,4091.250000000,36,NQZ4
2014-09-22T00:11:00.000000000Z,33,1,28097,4091.500000000,4091.500000000,4091.250000000,4091.500000000,12,NQZ4
2014-09-22T00:13:00.000000000Z,33,1,28097,4091.250000000,4091.250000000,4091.000000000,4091.000000000,18,NQZ4
2014-09-22T00:15:00.000000000Z,33,1,28097,4091.000000000,4091.000000000,4090.750000000,4090.750000000,5,NQZ4
2014-09-22T00:18:00.000000000Z,33,1,28097,4090.500000000,4090.500000000,4089.750000000,4089.750000000,33,NQZ4
2014-09-22T00:19:00.000000000Z,33,1,28097,4089.250000000,4089.500000000,4089.250000000,4089.500000000,17,NQZ4
2014-09-22T00:20:00.000000000Z,33,1,28097,4089.750000000,4089.750000000,4089.750000000,4089.750000000,8,NQZ4
2014-09-22T00:23:00.000000000Z,33,1,28097,4090.000000000,4090.250000000,4090.000000000,4090.250000000,35,NQZ4
2014-09-22T00:24:00.000000000Z,33,1,28097,4090.500000000,4090.750000000,4090.500000000,4090.750000000,20,NQZ4
2014-09-22T00:25:00.000000000Z,33,1,28097,4090.750000000,4090.750000000,4090.000000000,4090.250000000,19,NQZ4
2014-09-22T00:26:00.000000000Z,33,1,28097,4090.000000000,4090.250000000,4089.750000000,4090.250000000,33,NQZ4
2014-09-22T00:27:00.000000000Z,33,1,28097,4090.500000000,4090.750000000,4090.500000000,4090.500000000,30,NQZ4
2014-09-22T00:28:00.000000000Z,33,1,28097,4090.250000000,4090.250000000,4090.000000000,4090.000000000,9,NQZ4
2014-09-22T00:29:00.000000000Z,33,1,28097,4090.000000000,4090.500000000,4090.000000000,4090.500000000,12,NQZ4
2014-09-22T00:30:00.000000000Z,33,1,28097,4091.000000000,4091.000000000,4090.250000000,4090.750000000,17,NQZ4
2014-09-22T00:31:00.000000000Z,33,1,28097,4090.500000000,4090.500000000,4090.250000000,4090.250000000,17,NQZ4
2014-09-22T00:32:00.000000000Z,33,1,28097,4090.000000000,4090.000000000,4090.000000000,4090.000000000,1,NQZ4
2014-09-22T00:33:00.000000000Z,33,1,28097,4090.500000000,4090.750000000,4090.500000000,4090.750000000,21,NQZ4
2014-09-22T00:36:00.000000000Z,33,1,28097,4090.750000000,4091.000000000,4090.750000000,4090.750000000,9,NQZ4
