ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-01-01T23:00:00.000000000Z,33,1,42288528,21269.000000000,21282.750000000,21253.500000000,21261.250000000,393,NQH5
2025-01-01T23:00:00.000000000Z,33,1,42005804,21487.000000000,21487.000000000,21484.500000000,21484.500000000,2,NQM5
2025-01-01T23:01:00.000000000Z,33,1,42288528,21263.000000000,21272.250000000,21254.250000000,21271.250000000,169,NQH5
2025-01-01T23:02:00.000000000Z,33,1,42288528,21272.250000000,21288.750000000,21272.250000000,21287.500000000,263,NQH5
2025-01-01T23:03:00.000000000Z,33,1,42288528,21287.500000000,21304.500000000,21286.000000000,21298.750000000,302,NQH5
2025-01-01T23:04:00.000000000Z,33,1,42288528,21297.500000000,21320.500000000,21297.000000000,21315.000000000,304,NQH5
2025-01-01T23:04:00.000000000Z,33,1,42005804,21543.000000000,21543.000000000,21543.000000000,21543.000000000,2,NQM5
2025-01-01T23:05:00.000000000Z,33,1,42005804,21540.000000000,21540.000000000,21540.000000000,21540.000000000,1,NQM5
2025-01-01T23:05:00.000000000Z,33,1,42288528,21315.250000000,21320.000000000,21303.500000000,21311.000000000,256,NQH5
2025-01-01T23:06:00.000000000Z,33,1,42005804,21538.000000000,21538.250000000,21538.000000000,21538.250000000,2,NQM5
2025-01-01T23:06:00.000000000Z,33,1,42288528,21309.000000000,21311.000000000,21301.500000000,21308.000000000,158,NQH5
2025-01-01T23:07:00.000000000Z,33,1,42288528,21308.000000000,21308.500000000,21301.750000000,21305.250000000,119,NQH5
2025-01-01T23:07:00.000000000Z,33,1,42005804,21536.250000000,21536.250000000,21536.250000000,21536.250000000,1,NQM5
2025-01-01T23:08:00.000000000Z,33,1,42288528,21305.500000000,21313.750000000,21303.750000000,21312.750000000,130,NQH5
2025-01-01T23:08:00.000000000Z,33,1,42005804,21540.750000000,21543.250000000,21540.750000000,21543.250000000,2,NQM5
2025-01-01T23:09:00.000000000Z,33,1,42288528,21313.250000000,21315.500000000,21308.500000000,21308.500000000,75,NQH5
2025-01-01T23:10:00.000000000Z,33,1,42288528,21307.750000000,21307.750000000,21300.250000000,21302.750000000,108,NQH5
2025-01-01T23:11:00.000000000Z,33,1,42288528,21304.500000000,21306.500000000,21303.500000000,21303.750000000,28,NQH5
2025-01-01T23:12:00.000000000Z,33,1,42005804,21537.000000000,21537.000000000,21537.000000000,21537.000000000,1,NQM5
2025-01-01T23:12:00.000000000Z,33,1,42288528,21304.500000000,21306.750000000,21298.500000000,21298.500000000,74,NQH5
2025-01-01T23:13:00.000000000Z,33,1,42288528,21297.750000000,21304.500000000,21297.000000000,21303.500000000,67,NQH5
2025-01-01T23:14:00.000000000Z,33,1,42288528,21303.000000000,21304.500000000,21299.250000000,21301.250000000,31,NQH5
2025-01-01T23:15:00.000000000Z,33,1,42288528,21302.500000000,21311.250000000,21302.000000000,21311.000000000,81,NQH5
2025-01-01T23:16:00.000000000Z,33,1,42288528,21311.250000000,21311.250000000,21305.000000000,21305.500000000,56,NQH5
2025-01-01T23:17:00.000000000Z,33,1,42288528,21306.500000000,21306.500000000,21302.000000000,21304.000000000,27,NQH5
2025-01-01T23:18:00.000000000Z,33,1,42288528,21302.000000000,21302.250000000,21293.000000000,21294.500000000,111,NQH5
2025-01-01T23:19:00.000000000Z,33,1,42288528,21295.750000000,21297.000000000,21294.500000000,21296.000000000,53,NQH5
2025-01-01T23:20:00.000000000Z,33,1,42288528,21294.500000000,21294.500000000,21287.000000000,21288.500000000,113,NQH5
2025-01-01T23:20:00.000000000Z,33,1,42005804,21524.000000000,21524.000000000,21524.000000000,21524.000000000,1,NQM5
2025-01-01T23:21:00.000000000Z,33,1,42288528,21288.250000000,21299.250000000,21288.250000000,21299.250000000,97,NQH5
2025-01-01T23:22:00.000000000Z,33,1,42288528,21298.250000000,21303.750000000,21296.000000000,21297.250000000,89,NQH5
2025-01-01T23:23:00.000000000Z,33,1,42288528,21299.000000000,21299.250000000,21294.000000000,21297.000000000,55,NQH5
2025-01-01T23:24:00.000000000Z,33,1,42288528,21297.000000000,21298.750000000,21291.250000000,21297.250000000,132,NQH5
2025-01-01T23:25:00.000000000Z,33,1,42288528,21297.750000000,21301.250000000,21295.500000000,21301.250000000,64,NQH5
2025-01-01T23:26:00.000000000Z,33,1,42288528,21300.000000000,21302.500000000,21297.250000000,21298.500000000,67,NQH5
2025-01-01T23:27:00.000000000Z,33,1,42288528,21299.500000000,21300.500000000,21292.500000000,21294.750000000,49,NQH5
2025-01-01T23:28:00.000000000Z,33,1,42288528,21295.750000000,21296.000000000,21291.250000000,21292.500000000,37,NQH5
2025-01-01T23:29:00.000000000Z,33,1,42288528,21292.250000000,21301.000000000,21291.750000000,21298.750000000,68,NQH5
2025-01-01T23:30:00.000000000Z,33,1,42005804,21535.000000000,21535.000000000,21535.000000000,21535.000000000,1,NQM5
2025-01-01T23:30:00.000000000Z,33,1,42288528,21299.000000000,21306.000000000,21298.500000000,21304.500000000,110,NQH5
2025-01-01T23:31:00.000000000Z,33,1,42288528,21303.500000000,21303.500000000,21293.250000000,21294.500000000,92,NQH5
2025-01-01T23:32:00.000000000Z,33,1,42288528,21294.500000000,21295.750000000,21290.750000000,21292.750000000,33,NQH5
2025-01-01T23:33:00.000000000Z,33,1,42288528,21293.500000000,21293.500000000,21290.250000000,21292.000000000,31,NQH5
2025-01-01T23:34:00.000000000Z,33,1,42288528,21293.250000000,21294.500000000,21291.750000000,21293.000000000,15,NQH5
2025-01-01T23:35:00.000000000Z,33,1,42288528,21290.750000000,21292.250000000,21279.500000000,21280.250000000,145,NQH5
2025-01-01T23:36:00.000000000Z,33,1,42288528,21280.000000000,21280.000000000,21271.250000000,21278.750000000,234,NQH5
2025-01-01T23:37:00.000000000Z,33,1,42288528,21277.500000000,21279.000000000,21271.000000000,21273.750000000,156,NQH5
2025-01-01T23:38:00.000000000Z,33,1,42005804,21493.000000000,21493.000000000,21493.000000000,21493.000000000,1,NQM5
2025-01-01T23:38:00.000000000Z,33,1,42288528,21272.000000000,21273.000000000,21250.250000000,21258.000000000,357,NQH5
2025-01-01T23:39:00.000000000Z,33,1,42288528,21258.750000000,21269.500000000,21258.750000000,21269.500000000,160,NQH5
2025-01-01T23:40:00.000000000Z,33,1,42288528,21268.250000000,21268.500000000,21260.000000000,21260.000000000,104,NQH5
2025-01-01T23:41:00.000000000Z,33,1,42288528,21259.750000000,21267.750000000,21259.000000000,21267.500000000,82,NQH5
2025-01-01T23:42:00.000000000Z,33,1,42288528,21267.500000000,21268.000000000,21265.000000000,21265.250000000,37,NQH5
2025-01-01T23:43:00.000000000Z,33,1,42288528,21266.250000000,21272.000000000,21264.500000000,21266.000000000,124,NQH5
2025-01-01T23:44:00.000000000Z,33,1,42288528,21266.000000000,21269.500000000,21258.750000000,21259.000000000,80,NQH5
2025-01-01T23:45:00.000000000Z,33,1,42288528,21258.750000000,21262.500000000,21250.750000000,21250.750000000,179,NQH5
2025-01-01T23:46:00.000000000Z,33,1,42005804,21482.250000000,21482.250000000,21482.250000000,21482.250000000,1,NQM5
2025-01-01T23:46:00.000000000Z,33,1,42288528,21252.250000000,21256.000000000,21243.750000000,21252.500000000,240,NQH5
2025-01-01T23:47:00.000000000Z,33,1,42288528,21252.750000000,21253.500000000,21247.500000000,21250.750000000,60,NQH5
2025-01-01T23:48:00.000000000Z,33,1,42288528,21249.250000000,21254.000000000,21246.250000000,21249.500000000,71,NQH5
2025-01-01T23:49:00.000000000Z,33,1,42288528,21249.000000000,21253.000000000,21248.250000000,21251.750000000,88,NQH5
2025-01-01T23:49:00.000000000Z,33,1,42005804,21485.000000000,21485.000000000,21485.000000000,21485.000000000,1,NQM5
2025-01-01T23:50:00.000000000Z,33,1,42028228,231.250000000,231.250000000,231.250000000,231.250000000,1,NQH5-NQM5
2025-01-01T23:50:00.000000000Z,33,1,42288528,21253.000000000,21258.250000000,21251.750000000,21258.000000000,97,NQH5
2025-01-01T23:51:00.000000000Z,33,1,42288528,21258.250000000,21262.000000000,21256.750000000,21258.250000000,64,NQH5
2025-01-01T23:52:00.000000000Z,33,1,42288528,21257.000000000,21266.500000000,21257.000000000,21263.750000000,57,NQH5
2025-01-01T23:53:00.000000000Z,33,1,42288528,21265.500000000,21268.250000000,21261.000000000,21262.750000000,87,NQH5
2025-01-01T23:54:00.000000000Z,33,1,42288528,21263.500000000,21265.000000000,21262.000000000,21264.750000000,40,NQH5
2025-01-01T23:55:00.000000000Z,33,1,42288528,21265.000000000,21266.750000000,21261.500000000,21262.500000000,25,NQH5
2025-01-01T23:56:00.000000000Z,33,1,42288528,21263.250000000,21266.000000000,21261.750000000,21265.750000000,19,NQH5
2025-01-01T23:57:00.000000000Z,33,1,42288528,21266.250000000,21268.500000000,21264.750000000,21267.000000000,42,NQH5
2025-01-01T23:58:00.000000000Z,33,1,42288528,21267.500000000,21269.000000000,21265.750000000,21267.000000000,23,NQH5
2025-01-01T23:59:00.000000000Z,33,1,42288528,21267.500000000,21269.500000000,21266.750000000,21268.000000000,33,NQH5
