ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2013-12-31T00:02:00.000000000Z,33,1,382251,3567.000000000,3567.000000000,3567.000000000,3567.000000000,3,NQH4
2013-12-31T00:06:00.000000000Z,33,1,382251,3567.000000000,3567.000000000,3566.750000000,3566.750000000,26,NQH4
2013-12-31T00:07:00.000000000Z,33,1,382251,3566.750000000,3567.000000000,3566.750000000,3567.000000000,4,NQH4
2013-12-31T00:08:00.000000000Z,33,1,382251,3566.750000000,3566.750000000,3566.750000000,3566.750000000,1,NQH4
2013-12-31T00:12:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.250000000,3566.250000000,9,NQH4
2013-12-31T00:13:00.000000000Z,33,1,382251,3566.000000000,3566.250000000,3566.000000000,3566.250000000,5,NQH4
2013-12-31T00:24:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.500000000,3566.500000000,2,NQH4
2013-12-31T00:27:00.000000000Z,33,1,382251,3566.750000000,3566.750000000,3566.750000000,3566.750000000,1,NQH4
2013-12-31T00:29:00.000000000Z,33,1,382251,3566.750000000,3566.750000000,3566.750000000,3566.750000000,2,NQH4
2013-12-31T00:30:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.500000000,3566.500000000,3,NQH4
2013-12-31T00:33:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.500000000,3566.500000000,6,NQH4
2013-12-31T00:37:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.500000000,3566.500000000,4,NQH4
2013-12-31T00:41:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.500000000,3566.500000000,2,NQH4
2013-12-31T00:43:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.500000000,3566.500000000,1,NQH4
2013-12-31T00:44:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.500000000,3566.500000000,1,NQH4
2013-12-31T00:47:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.250000000,3566.250000000,2,NQH4
2013-12-31T00:51:00.000000000Z,33,1,382251,3566.250000000,3566.250000000,3566.250000000,3566.250000000,1,NQH4
2013-12-31T00:56:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,1,NQH4
2013-12-31T00:59:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,1,NQH4
2013-12-31T01:00:00.000000000Z,33,1,382251,3566.250000000,3566.250000000,3566.250000000,3566.250000000,3,NQH4
2013-12-31T01:05:00.000000000Z,33,1,382251,3566.250000000,3566.250000000,3566.250000000,3566.250000000,1,NQH4
2013-12-31T01:06:00.000000000Z,33,1,382251,3566.250000000,3566.250000000,3566.250000000,3566.250000000,1,NQH4
2013-12-31T01:19:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,5,NQH4
2013-12-31T01:20:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3565.750000000,3565.750000000,5,NQH4
2013-12-31T01:21:00.000000000Z,33,1,382251,3565.500000000,3566.000000000,3565.500000000,3566.000000000,12,NQH4
2013-12-31T01:30:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,3,NQH4
2013-12-31T01:31:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.750000000,3565.750000000,3,NQH4
2013-12-31T01:32:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,1,NQH4
2013-12-31T01:35:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.500000000,3565.750000000,11,NQH4
2013-12-31T01:38:00.000000000Z,33,1,382251,3565.500000000,3565.750000000,3565.500000000,3565.750000000,7,NQH4
2013-12-31T01:40:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.750000000,3565.750000000,1,NQH4
2013-12-31T01:46:00.000000000Z,33,1,382251,3566.250000000,3566.250000000,3566.250000000,3566.250000000,10,NQH4
2013-12-31T01:47:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,1,NQH4
2013-12-31T01:48:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3565.750000000,3566.000000000,8,NQH4
2013-12-31T01:51:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.750000000,3565.750000000,4,NQH4
2013-12-31T01:52:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.750000000,3565.750000000,2,NQH4
2013-12-31T01:53:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,10,NQH4
2013-12-31T01:54:00.000000000Z,33,1,382251,3565.500000000,3565.750000000,3565.500000000,3565.750000000,3,NQH4
2013-12-31T01:55:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.750000000,3565.750000000,2,NQH4
2013-12-31T01:57:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.750000000,3565.750000000,6,NQH4
2013-12-31T01:59:00.000000000Z,33,1,382251,3565.750000000,3566.000000000,3565.750000000,3566.000000000,2,NQH4
2013-12-31T02:05:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3565.500000000,3565.500000000,5,NQH4
2013-12-31T02:07:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,5,NQH4
2013-12-31T02:08:00.000000000Z,33,1,382251,3565.250000000,3565.250000000,3565.250000000,3565.250000000,1,NQH4
2013-12-31T02:13:00.000000000Z,33,1,382251,3565.250000000,3565.500000000,3565.250000000,3565.500000000,5,NQH4
2013-12-31T02:15:00.000000000Z,33,1,382251,3565.000000000,3565.000000000,3565.000000000,3565.000000000,3,NQH4
2013-12-31T02:16:00.000000000Z,33,1,382251,3565.000000000,3565.000000000,3565.000000000,3565.000000000,2,NQH4
2013-12-31T02:18:00.000000000Z,33,1,382251,3565.250000000,3565.250000000,3565.250000000,3565.250000000,1,NQH4
2013-12-31T02:24:00.000000000Z,33,1,382251,3565.000000000,3565.000000000,3565.000000000,3565.000000000,1,NQH4
2013-12-31T02:25:00.000000000Z,33,1,382251,3565.250000000,3565.250000000,3565.250000000,3565.250000000,7,NQH4
2013-12-31T02:28:00.000000000Z,33,1,382251,3565.250000000,3565.250000000,3565.250000000,3565.250000000,2,NQH4
2013-12-31T02:29:00.000000000Z,33,1,382251,3565.250000000,3565.250000000,3565.250000000,3565.250000000,1,NQH4
2013-12-31T02:38:00.000000000Z,33,1,382251,3565.250000000,3565.250000000,3565.250000000,3565.250000000,4,NQH4
2013-12-31T02:42:00.000000000Z,33,1,382251,3565.000000000,3565.000000000,3565.000000000,3565.000000000,1,NQH4
2013-12-31T02:43:00.000000000Z,33,1,382251,3565.000000000,3565.250000000,3565.000000000,3565.250000000,19,NQH4
2013-12-31T02:44:00.000000000Z,33,1,382251,3565.250000000,3565.250000000,3565.250000000,3565.250000000,2,NQH4
2013-12-31T02:45:00.000000000Z,33,1,382251,3565.000000000,3565.000000000,3565.000000000,3565.000000000,1,NQH4
2013-12-31T02:47:00.000000000Z,33,1,382251,3565.250000000,3565.500000000,3565.250000000,3565.500000000,3,NQH4
2013-12-31T02:49:00.000000000Z,33,1,382251,3565.250000000,3565.250000000,3565.250000000,3565.250000000,1,NQH4
2013-12-31T02:50:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,4,NQH4
2013-12-31T02:53:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,1,NQH4
2013-12-31T02:57:00.000000000Z,33,1,382251,3565.250000000,3565.500000000,3565.250000000,3565.500000000,8,NQH4
2013-12-31T02:58:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,9,NQH4
2013-12-31T03:03:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.250000000,3565.250000000,2,NQH4
2013-12-31T03:07:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,4,NQH4
2013-12-31T03:08:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,7,NQH4
2013-12-31T03:09:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,21,NQH4
2013-12-31T03:10:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,1,NQH4
2013-12-31T03:12:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,18,NQH4
2013-12-31T03:17:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,1,NQH4
2013-12-31T03:18:00.000000000Z,33,1,382251,3565.500000000,3565.500000000,3565.500000000,3565.500000000,4,NQH4
2013-12-31T03:21:00.000000000Z,33,1,382251,3565.500000000,3565.750000000,3565.500000000,3565.750000000,9,NQH4
2013-12-31T03:23:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,7,NQH4
2013-12-31T03:24:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,2,NQH4
2013-12-31T03:25:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3565.750000000,3565.750000000,3,NQH4
2013-12-31T03:27:00.000000000Z,33,1,382251,3565.750000000,3566.250000000,3565.750000000,3566.250000000,2,NQH4
2013-12-31T03:31:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,11,NQH4
2013-12-31T03:32:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.750000000,3565.750000000,1,NQH4
2013-12-31T03:34:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.750000000,3565.750000000,1,NQH4
2013-12-31T03:42:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,1,NQH4
2013-12-31T03:43:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3565.750000000,3565.750000000,5,NQH4
2013-12-31T04:14:00.000000000Z,33,1,382251,3566.250000000,3566.500000000,3566.250000000,3566.500000000,4,NQH4
2013-12-31T04:15:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.500000000,3566.500000000,1,NQH4
2013-12-31T04:16:00.000000000Z,33,1,382251,3566.500000000,3566.500000000,3566.500000000,3566.500000000,1,NQH4
2013-12-31T04:17:00.000000000Z,33,1,382251,3566.250000000,3566.250000000,3566.250000000,3566.250000000,4,NQH4
2013-12-31T04:18:00.000000000Z,33,1,382251,3566.250000000,3566.250000000,3566.250000000,3566.250000000,1,NQH4
2013-12-31T04:19:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,1,NQH4
2013-12-31T04:20:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.750000000,3565.750000000,1,NQH4
2013-12-31T04:24:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,1,NQH4
2013-12-31T04:26:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,2,NQH4
2013-12-31T04:27:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,1,NQH4
2013-12-31T04:33:00.000000000Z,33,1,382251,3566.250000000,3566.250000000,3566.250000000,3566.250000000,1,NQH4
2013-12-31T04:35:00.000000000Z,33,1,382251,3565.750000000,3565.750000000,3565.750000000,3565.750000000,1,NQH4
2013-12-31T04:38:00.000000000Z,33,1,382251,3566.000000000,3566.000000000,3566.000000000,3566.000000000,2,NQH4
2013-12-31T04:47:00.000000000Z,33,1,382251,3566.250000000,3566.250000000,3566.250000000,3566.250000000,1,NQH4
2013-12-31T04:49:00.000000000Z,33,1,382251,3566.250000000,3566.500000000,3566.250000000,3566.500000000,2,NQH4
