ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-04-23T00:00:00.000000000Z,33,1,13743,17322.250000000,17327.000000000,17322.250000000,17326.500000000,119,NQM4
2024-04-23T00:01:00.000000000Z,33,1,13743,17326.250000000,17326.750000000,17323.000000000,17324.000000000,64,NQM4
2024-04-23T00:02:00.000000000Z,33,1,13743,17323.750000000,17327.750000000,17323.000000000,17326.500000000,56,NQM4
2024-04-23T00:03:00.000000000Z,33,1,13743,17326.500000000,17327.000000000,17325.250000000,17326.500000000,33,NQM4
2024-04-23T00:04:00.000000000Z,33,1,13743,17326.750000000,17334.250000000,17326.750000000,17331.250000000,162,NQM4
2024-04-23T00:05:00.000000000Z,33,1,4358,17555.250000000,17555.250000000,17555.250000000,17555.250000000,1,NQU4
2024-04-23T00:05:00.000000000Z,33,1,13743,17331.250000000,17338.500000000,17329.000000000,17336.750000000,166,NQM4
2024-04-23T00:06:00.000000000Z,33,1,13743,17336.500000000,17336.750000000,17329.250000000,17329.500000000,101,NQM4
2024-04-23T00:07:00.000000000Z,33,1,13743,17330.250000000,17333.250000000,17329.000000000,17329.250000000,40,NQM4
2024-04-23T00:08:00.000000000Z,33,1,13743,17329.750000000,17331.000000000,17327.500000000,17329.500000000,81,NQM4
2024-04-23T00:09:00.000000000Z,33,1,13743,17329.000000000,17331.000000000,17328.750000000,17330.250000000,24,NQM4
2024-04-23T00:10:00.000000000Z,33,1,13743,17329.750000000,17331.750000000,17328.000000000,17328.000000000,34,NQM4
2024-04-23T00:11:00.000000000Z,33,1,13743,17327.500000000,17327.500000000,17320.750000000,17322.500000000,146,NQM4
2024-04-23T00:12:00.000000000Z,33,1,13743,17322.250000000,17322.500000000,17319.000000000,17319.750000000,57,NQM4
2024-04-23T00:13:00.000000000Z,33,1,13743,17320.000000000,17322.250000000,17316.500000000,17316.500000000,116,NQM4
2024-04-23T00:14:00.000000000Z,33,1,13743,17317.500000000,17318.500000000,17316.000000000,17316.500000000,61,NQM4
2024-04-23T00:15:00.000000000Z,33,1,13743,17316.750000000,17324.750000000,17316.750000000,17323.750000000,137,NQM4
2024-04-23T00:16:00.000000000Z,33,1,13743,17324.000000000,17328.750000000,17323.500000000,17325.750000000,109,NQM4
2024-04-23T00:17:00.000000000Z,33,1,13743,17325.750000000,17325.750000000,17320.000000000,17322.750000000,64,NQM4
2024-04-23T00:18:00.000000000Z,33,1,13743,17323.750000000,17326.750000000,17323.250000000,17324.500000000,59,NQM4
2024-04-23T00:19:00.000000000Z,33,1,13743,17325.500000000,17328.500000000,17324.750000000,17327.750000000,80,NQM4
2024-04-23T00:20:00.000000000Z,33,1,13743,17329.000000000,17332.500000000,17329.000000000,17330.750000000,80,NQM4
2024-04-23T00:21:00.000000000Z,33,1,13743,17330.250000000,17332.000000000,17325.500000000,17325.500000000,58,NQM4
2024-04-23T00:22:00.000000000Z,33,1,13743,17325.000000000,17325.750000000,17322.500000000,17322.500000000,40,NQM4
2024-04-23T00:23:00.000000000Z,33,1,13743,17323.000000000,17323.500000000,17320.750000000,17322.250000000,43,NQM4
2024-04-23T00:24:00.000000000Z,33,1,13743,17321.500000000,17326.500000000,17321.500000000,17325.750000000,46,NQM4
2024-04-23T00:25:00.000000000Z,33,1,13743,17325.750000000,17329.750000000,17325.750000000,17326.500000000,82,NQM4
2024-04-23T00:26:00.000000000Z,33,1,13743,17326.000000000,17330.000000000,17325.500000000,17327.750000000,83,NQM4
2024-04-23T00:27:00.000000000Z,33,1,13743,17328.250000000,17329.250000000,17326.750000000,17326.750000000,15,NQM4
2024-04-23T00:28:00.000000000Z,33,1,13743,17327.250000000,17329.000000000,17324.750000000,17324.750000000,44,NQM4
2024-04-23T00:29:00.000000000Z,33,1,13743,17325.250000000,17325.750000000,17323.250000000,17324.250000000,50,NQM4
2024-04-23T00:30:00.000000000Z,33,1,13743,17324.250000000,17329.000000000,17323.500000000,17329.000000000,69,NQM4
2024-04-23T00:31:00.000000000Z,33,1,13743,17328.500000000,17330.250000000,17327.250000000,17329.250000000,42,NQM4
2024-04-23T00:32:00.000000000Z,33,1,13743,17330.000000000,17331.250000000,17327.000000000,17328.500000000,95,NQM4
2024-04-23T00:33:00.000000000Z,33,1,13743,17328.750000000,17331.250000000,17325.500000000,17325.750000000,78,NQM4
2024-04-23T00:34:00.000000000Z,33,1,13743,17326.500000000,17329.500000000,17326.000000000,17328.750000000,24,NQM4
2024-04-23T00:35:00.000000000Z,33,1,13743,17328.000000000,17330.500000000,17328.000000000,17329.250000000,40,NQM4
2024-04-23T00:36:00.000000000Z,33,1,13743,17330.000000000,17333.750000000,17329.750000000,17332.750000000,72,NQM4
2024-04-23T00:37:00.000000000Z,33,1,13743,17332.250000000,17333.250000000,17329.000000000,17329.750000000,50,NQM4
2024-04-23T00:38:00.000000000Z,33,1,13743,17329.500000000,17333.000000000,17329.500000000,17329.750000000,40,NQM4
