ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-06-07T00:00:00.000000000Z,33,1,47511,7236.500000000,7237.000000000,7236.500000000,7237.000000000,4,NQU8
2018-06-07T00:00:00.000000000Z,33,1,23520,7213.250000000,7213.250000000,7211.750000000,7211.750000000,78,NQM8
2018-06-07T00:01:00.000000000Z,33,1,23520,7211.500000000,7211.750000000,7211.250000000,7211.750000000,31,NQM8
2018-06-07T00:01:00.000000000Z,33,1,47511,7235.250000000,7235.250000000,7235.250000000,7235.250000000,5,NQU8
2018-06-07T00:02:00.000000000Z,33,1,47511,7235.750000000,7235.750000000,7235.750000000,7235.750000000,6,NQU8
2018-06-07T00:02:00.000000000Z,33,1,23520,7211.750000000,7212.250000000,7211.750000000,7212.000000000,14,NQM8
2018-06-07T00:03:00.000000000Z,33,1,47511,7236.000000000,7236.000000000,7235.750000000,7235.750000000,5,NQU8
2018-06-07T00:03:00.000000000Z,33,1,23520,7212.000000000,7212.250000000,7211.750000000,7212.250000000,28,NQM8
2018-06-07T00:04:00.000000000Z,33,1,47511,7235.750000000,7236.750000000,7235.750000000,7236.750000000,5,NQU8
2018-06-07T00:04:00.000000000Z,33,1,23520,7212.250000000,7213.000000000,7211.750000000,7212.750000000,44,NQM8
2018-06-07T00:05:00.000000000Z,33,1,23520,7213.000000000,7213.750000000,7213.000000000,7213.500000000,43,NQM8
2018-06-07T00:05:00.000000000Z,33,1,47511,7236.750000000,7237.500000000,7236.750000000,7237.250000000,8,NQU8
2018-06-07T00:06:00.000000000Z,33,1,47511,7237.500000000,7237.500000000,7237.500000000,7237.500000000,2,NQU8
2018-06-07T00:06:00.000000000Z,33,1,23520,7213.250000000,7214.000000000,7213.250000000,7213.750000000,18,NQM8
2018-06-07T00:07:00.000000000Z,33,1,47511,7237.250000000,7237.250000000,7237.250000000,7237.250000000,2,NQU8
2018-06-07T00:07:00.000000000Z,33,1,23520,7213.500000000,7213.750000000,7213.000000000,7213.000000000,26,NQM8
2018-06-07T00:08:00.000000000Z,33,1,47511,7236.750000000,7236.750000000,7236.750000000,7236.750000000,3,NQU8
2018-06-07T00:08:00.000000000Z,33,1,23520,7213.000000000,7213.250000000,7212.750000000,7213.250000000,12,NQM8
